round	source_label	source_base	source_commit	target	target_commit	target_description	delta_status	path	source_mode	source_blob	target_mode	target_blob	comparison	later_owner	later_commits	invariant	detail
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/design/skin-injection-2026-09-10/repo-inventory.md	100644	6ed271712cf762c706b83e9e312e0d2d1cfd5a9c	100644	6ed271712cf762c706b83e9e312e0d2d1cfd5a9c	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/design/skin-injection-2026-09-10/skin-constitution.md	100644	e9e0645103671b9a1c91aed8399951e6cfd187e9	100644	e9e0645103671b9a1c91aed8399951e6cfd187e9	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/design/skin-injection-2026-09-10/specimen-proposals.md	100644	1dc49c2564ffa7ca5ad7c95f48e371480212e035	100644	1dc49c2564ffa7ca5ad7c95f48e371480212e035	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/design/skin-injection-2026-09-10/verification.md	100644	24a1e01279da7e3c110331e7749976b4c712bc61	100644	24a1e01279da7e3c110331e7749976b4c712bc61	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	engineering/design/sources.md	100644	6eca7e1888e2775befc1c22f780c06502f15def9	100644	87a736d183dd0040b91ab84be186d32b6f77185f	authorized_later	ICON	e2ab3f5ef106b6bcbbbb5a7574282a40904d3faf	S17 source ledger and EX-IC1/WK-163 update	later owner/hunk recorded in shared-invariants.tsv
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	engineering/design/web-gpt-design-handoff-20260910.md	100644	164d45b483fbf33d9e027b2e7995a6131a10c765	100644	164d45b483fbf33d9e027b2e7995a6131a10c765	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	engineering/mvp/execution/work-surface-kit/backend-requests.md	100644	40057c4f92bfb1ee67f2022aa933dd57db3e67b1	100644	40057c4f92bfb1ee67f2022aa933dd57db3e67b1	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	engineering/mvp/execution/work-surface-kit/contracts/color-governance.md	100644	0085cc0bf15d913539f9a80be232bc4e0aab837a	100644	0085cc0bf15d913539f9a80be232bc4e0aab837a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	M	engineering/mvp/execution/work-surface-kit/inputs/control-grammar-supplement-2026-09-10.md	100644	e9990d48fb7829d996a34ca98408148b98b06c18	100644	e9990d48fb7829d996a34ca98408148b98b06c18	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/README.md	100644	8aca896c8897f90cd2d686862f4b469958972690	100644	8aca896c8897f90cd2d686862f4b469958972690	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/baseline.json	100644	b23ac2367ffe38810e06413f16c172608f6e4060	100644	b23ac2367ffe38810e06413f16c172608f6e4060	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/BACKLOG-DISPOSITION.md	100644	171b93992fbce2fa2c609ff669adbfd42a4f687a	100644	171b93992fbce2fa2c609ff669adbfd42a4f687a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/IMPLEMENTATION-PLAN.md	100644	5106deabc025928bbf6778d25a1520afa663c4be	100644	5106deabc025928bbf6778d25a1520afa663c4be	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/PACKAGE-VERIFICATION.json	100644	115a96843519b5a9dd8b8b6e1c05dace247b4b9f	100644	115a96843519b5a9dd8b8b6e1c05dace247b4b9f	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/README.md	100644	aef42aa46f9bd5dd078c68af7a43b5a28e75407d	100644	aef42aa46f9bd5dd078c68af7a43b5a28e75407d	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/SHA256SUMS.txt	100644	3a71e0d8551fbe9b299d35b2582229a86d25db80	100644	3a71e0d8551fbe9b299d35b2582229a86d25db80	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/SOURCE-INDEX.md	100644	0642c914e34c93e34d4d74b76e455dd54dcfd0e8	100644	0642c914e34c93e34d4d74b76e455dd54dcfd0e8	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/contracts/PROPOSED-DTOS.md	100644	fc65e1cfceb4b95ca344442546153d5ce085ac9f	100644	fc65e1cfceb4b95ca344442546153d5ce085ac9f	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/evidence/README.md	100644	cbcdd092a75d2892bf68e8a21d6038dc84c63457	100644	cbcdd092a75d2892bf68e8a21d6038dc84c63457	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/evidence/core-client-lifecycle-result.json	100644	00dae01ae609332c80adf691969309029cb9c1a0	100644	00dae01ae609332c80adf691969309029cb9c1a0	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/scripts/core-client-lifecycle.mjs	100644	4e42f2dcca71e425faf9661b0de725035ef34b67	100644	4e42f2dcca71e425faf9661b0de725035ef34b67	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/scripts/preflight.sh	100755	a14648a593f3e4bd0a75ec4de4b57f1512be561c	100755	a14648a593f3e4bd0a75ec4de4b57f1512be561c	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/tickets.json	100644	097a4ebd04991a9f3d8e8045d67e62fe4012334a	100644	097a4ebd04991a9f3d8e8045d67e62fe4012334a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-00.md	100644	90cf0c5aee12fe1b504d08dad3767236caccb3cd	100644	90cf0c5aee12fe1b504d08dad3767236caccb3cd	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-AT01.md	100644	30a18f8d8ca4596f8c99324534fef1a4e3093759	100644	30a18f8d8ca4596f8c99324534fef1a4e3093759	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-AT02.md	100644	580f7827abd7ce65dbd11784aa0773c16d1559b8	100644	580f7827abd7ce65dbd11784aa0773c16d1559b8	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-EV01.md	100644	d90c07c64b942012a322e39e9f216b4410457d01	100644	d90c07c64b942012a322e39e9f216b4410457d01	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-FE01.md	100644	e8bba87bf3a32ae80ffe0caa25e7154920ea2dd5	100644	e8bba87bf3a32ae80ffe0caa25e7154920ea2dd5	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-FE02.md	100644	16e15806562e5d9a4f5c2706747a98e1b5bc6611	100644	16e15806562e5d9a4f5c2706747a98e1b5bc6611	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-FE03.md	100644	4e7f7c8364348d3025ad78c9a577281f27f2514c	100644	4e7f7c8364348d3025ad78c9a577281f27f2514c	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-FE04.md	100644	0e90262098ce9f90ffc75882fd7cb003abbe9b14	100644	0e90262098ce9f90ffc75882fd7cb003abbe9b14	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-HC01.md	100644	5f2c582f96af76ce4d92d73ec5b46c38865cdf1d	100644	5f2c582f96af76ce4d92d73ec5b46c38865cdf1d	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-HC02.md	100644	fd3a47d60224687605d773c4daac5d85a661ce99	100644	fd3a47d60224687605d773c4daac5d85a661ce99	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-HC03.md	100644	b2e7dec1a462cd456e8aea13b6cba0ecb8092b90	100644	b2e7dec1a462cd456e8aea13b6cba0ecb8092b90	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-HC04.md	100644	e72eacb04ae0196777cbdf0735453757a211f9f2	100644	e72eacb04ae0196777cbdf0735453757a211f9f2	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG00.md	100644	84bc69367cf2b5846859cf8eaea19935e92d9f34	100644	84bc69367cf2b5846859cf8eaea19935e92d9f34	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG01A.md	100644	dbd1a2d336f6a17b897186be623d75210d73c71a	100644	dbd1a2d336f6a17b897186be623d75210d73c71a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG01B.md	100644	f45bf41ab58129b90cfc25fafa7e053bb2a9131e	100644	f45bf41ab58129b90cfc25fafa7e053bb2a9131e	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG01C.md	100644	45ada037f4c99ea2c21286f43e3feb3a525c9580	100644	45ada037f4c99ea2c21286f43e3feb3a525c9580	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG02A.md	100644	bbeeb21cfe4f480a97328a69f170b606e67b77fb	100644	bbeeb21cfe4f480a97328a69f170b606e67b77fb	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG02B.md	100644	5a9ed7fccbea80a4f5a808051a78ee538c7d92dc	100644	5a9ed7fccbea80a4f5a808051a78ee538c7d92dc	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-LG04.md	100644	bb8e5abb8bb3319d23b1076be358f2566def8e29	100644	bb8e5abb8bb3319d23b1076be358f2566def8e29	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-OPT01.md	100644	2578192f6ce8d9b7953f9bd9d9f9c8d4cf6c06c7	100644	2578192f6ce8d9b7953f9bd9d9f9c8d4cf6c06c7	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-OPT02.md	100644	782138bcd506d5dc06bcccbac6e77622e3402a8b	100644	782138bcd506d5dc06bcccbac6e77622e3402a8b	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-OPT03.md	100644	2707ecc8888341d6143afacc65566bcf872d85f3	100644	2707ecc8888341d6143afacc65566bcf872d85f3	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-OPT04.md	100644	01e7ea50550b2e3a537ce6ed609cf9aa93a08b04	100644	01e7ea50550b2e3a537ce6ed609cf9aa93a08b04	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-OPT05.md	100644	240aaff139a07f145025e4b27b81bf8de9f8982d	100644	240aaff139a07f145025e4b27b81bf8de9f8982d	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-OUT01.md	100644	6afa34060b765e4ed16331ea9105f2db8bac7437	100644	6afa34060b765e4ed16331ea9105f2db8bac7437	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-PV01.md	100644	8dfea6fcb6b65920735ee3a43b987b3b97132a31	100644	8dfea6fcb6b65920735ee3a43b987b3b97132a31	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-Q01.md	100644	edc3e74d867fe142ccb33edcbc5a66b5f498b58a	100644	edc3e74d867fe142ccb33edcbc5a66b5f498b58a	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-Q02.md	100644	f973a3fce4741a711a76f9609edb7e76f56e25d3	100644	f973a3fce4741a711a76f9609edb7e76f56e25d3	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-Q03.md	100644	03f1019de814b5d171bc58e0ca05eae425cc010c	100644	03f1019de814b5d171bc58e0ca05eae425cc010c	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-Q04.md	100644	c8453cac68d805e55b77469d3d899e31c2f4c1ad	100644	c8453cac68d805e55b77469d3d899e31c2f4c1ad	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-Q05.md	100644	04c98b0f395d0265817cf2e4b3444b697b920bcd	100644	04c98b0f395d0265817cf2e4b3444b697b920bcd	retained_exact	-	-	source mode/blob equals target mode/blob	-
B0	baseline	2e9da09bd163ca128e3cd2f4c91ef61ceec2fc2f	df9fc18b9f1a8374d72fa071c2b9c1e61e0010d1	T055	055cffcbc18eb26d15f3818aada50b82a4bd0fa8	accepted ATT/material HEAD	A	engineering/reviews/2026-09-10/courtwork-implementation-plan-20260910/work-orders/RV26-REL01.md	100644	0bb9862ba4488b9da8777a2d38e16e3e6e22e575	100644	0bb9862ba4488b9da8777a2d38e16e3e6e22e575	retained_exact	-	-	source mode/blob equals target mode/blob	-
